weather,base,visibility,dt,timezone,id,name,cod,coord.lon,coord.lat,main.temp,main.feels_like,main.temp_min,main.temp_max,main.pressure,main.humidity,main.sea_level,main.grnd_level,wind.speed,wind.deg,wind.gust,clouds.all,sys.country,sys.sunrise,sys.sunset,sys.type,sys.id,message,rain.1h,snow.1h
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627669420.0,7200.0,763513.0,Nur,200,22.3221,52.6683,294.7,294.43,294.7,294.7,1008.0,58.0,1008.0,995.0,2.98,255.0,4.15,72.0,PL,1627613199.0,1627669647.0,2.0,2033071.0,,,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1627669565.0,-21600.0,6089245.0,Norman Wells,200,-126.8329,65.282,296.17,295.99,296.17,296.17,1016.0,56.0,,,2.06,160.0,,20.0,CA,1627643788.0,1627710650.0,1.0,951.0,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627669565.0,-10800.0,3435261.0,Concordia,200,-58.0209,-31.393,288.19,286.98,288.19,288.19,1026.0,47.0,,,5.14,30.0,,0.0,AR,1627641669.0,1627679741.0,1.0,8703.0,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627669565.0,32400.0,1863997.0,Fukuechō,200,128.8419,32.6881,299.8,299.8,299.8,299.8,1002.0,87.0,1002.0,997.0,3.64,199.0,4.71,100.0,JP,1627677460.0,1627727054.0,,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627669565.0,19800.0,1277535.0,Balod,200,81.2047,20.73,296.47,297.23,296.47,296.47,1003.0,91.0,1003.0,966.0,6.28,240.0,14.25,100.0,IN,1627603717.0,1627650866.0,,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627669565.0,-36000.0,4033375.0,Tevaitoa,200,-151.5,-16.7833,298.74,299.08,298.74,298.74,1017.0,66.0,1017.0,1017.0,7.02,148.0,6.99,86.0,PF,1627662698.0,1627703581.0,,,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627669566.0,7200.0,902620.0,Mwinilunga,200,24.4293,-11.7358,290.42,288.99,290.42,290.42,1019.0,30.0,1019.0,870.0,2.46,116.0,8.65,1.0,ZM,1627620058.0,1627661777.0,,,,,
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,10000.0,1627669566.0,28800.0,2035707.0,Mujiayingzi,200,118.7833,42.1167,291.81,292.21,291.81,291.81,997.0,95.0,997.0,921.0,1.44,272.0,1.63,100.0,CN,1627678599.0,1627730743.0,,,,0.56,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1627669566.0,25200.0,1489822.0,Tegul'det,200,88.1667,57.3064,284.43,284.09,284.43,284.43,1013.0,95.0,1013.0,997.0,2.11,276.0,4.37,79.0,RU,1627682529.0,1627741508.0,,,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627669566.0,-18000.0,4854534.0,Dubuque,200,-90.8668,42.4833,293.79,293.63,292.53,294.66,1022.0,66.0,,,3.6,100.0,,75.0,US,1627642431.0,1627694744.0,2.0,2032583.0,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1627669566.0,3600.0,2401495.0,Booué,200,11.9385,-0.0921,302.33,302.68,302.33,302.33,1011.0,47.0,1011.0,989.0,1.4,261.0,3.88,71.0,GA,1627622112.0,1627665718.0,,,,,
"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50d'}]",stations,4023.0,1627669566.0,-18000.0,5955826.0,Fort Frances,200,-93.4003,48.5999,299.58,299.58,299.27,301.57,1018.0,39.0,,,0.89,259.0,3.13,90.0,CA,1627641932.0,1627696460.0,2.0,2006344.0,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627669566.0,39600.0,2138555.0,Poum,200,164.0167,-20.2333,294.13,293.8,294.13,294.13,1015.0,58.0,1015.0,1015.0,9.78,167.0,10.78,1.0,NC,1627673673.0,1627713957.0,,,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627669566.0,-14400.0,3868633.0,Vallenar,200,-70.7581,-28.5708,298.4,297.27,298.4,298.4,1015.0,11.0,1015.0,965.0,2.24,314.0,2.5,0.0,CL,1627644426.0,1627683098.0,,,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627669566.0,0.0,2290849.0,Bouna,200,-3.0,9.2667,300.18,301.81,300.18,300.18,1011.0,67.0,1011.0,975.0,2.33,216.0,5.14,80.0,CI,1627624938.0,1627670063.0,,,,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,10000.0,1627669567.0,28800.0,1684245.0,Tagusao,200,117.8141,9.1924,300.48,303.75,300.48,300.48,1010.0,81.0,1010.0,1009.0,4.28,222.0,5.73,46.0,PH,1627682354.0,1627727452.0,,,,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,city not found,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627669567.0,10800.0,671015.0,Petrăchioaia,200,26.3,44.5833,302.37,304.09,302.08,303.7,1010.0,57.0,,,2.57,30.0,,0.0,RO,1627613940.0,1627666997.0,1.0,6919.0,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627669567.0,-25200.0,5364271.0,Laguna,200,-121.4238,38.421,303.85,303.82,298.74,312.95,1012.0,41.0,,,2.24,257.0,4.47,1.0,US,1627650376.0,1627701467.0,2.0,2034215.0,,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1627669567.0,-25200.0,5364022.0,La Palma,200,-118.0467,33.8464,299.82,300.83,291.96,312.05,1013.0,60.0,,,2.24,167.0,4.47,40.0,US,1627650161.0,1627700061.0,2.0,2010205.0,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627669567.0,19800.0,1254709.0,Tezu,200,96.1667,27.9167,298.19,298.94,298.19,298.19,1005.0,84.0,1005.0,981.0,1.1,52.0,1.1,88.0,IN,1627599404.0,1627647997.0,,,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627669567.0,-14400.0,4231997.0,Avera,200,-82.5271,33.194,307.42,308.05,306.7,308.66,1013.0,36.0,1013.0,998.0,4.52,262.0,5.75,82.0,US,1627641711.0,1627691462.0,1.0,2827.0,,,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1627669567.0,7200.0,763066.0,Orneta,200,20.1333,54.1148,291.25,290.6,291.25,291.25,1006.0,57.0,1006.0,999.0,3.74,252.0,8.71,17.0,PL,1627613340.0,1627670556.0,,,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1627669568.0,18000.0,1168015.0,Pindi Gheb,200,72.2661,33.2402,304.09,309.16,304.09,304.09,999.0,65.0,999.0,963.0,5.3,111.0,7.61,63.0,PK,1627604537.0,1627654336.0,,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627669568.0,7200.0,3144987.0,Beisfjord,200,17.5988,68.3751,285.23,284.66,281.13,286.62,996.0,83.0,996.0,994.0,0.89,36.0,1.15,99.0,NO,1627606042.0,1627679071.0,1.0,1614.0,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627669568.0,32400.0,1636308.0,Manokwari,200,134.0833,-0.8667,298.95,299.54,298.95,298.95,1010.0,75.0,1010.0,1001.0,1.47,215.0,1.17,98.0,ID,1627679258.0,1627722740.0,,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627669568.0,36000.0,2028164.0,Deputatsky,200,139.9,69.3,284.0,282.52,284.0,284.0,1015.0,53.0,1015.0,947.0,2.22,255.0,1.99,99.0,RU,1627661977.0,1627737229.0,,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627669568.0,10800.0,1054463.0,Tsiroanomandidy,200,46.0333,-18.7667,293.69,293.11,293.69,293.69,1024.0,50.0,1024.0,933.0,1.5,41.0,2.44,99.0,MG,1627615475.0,1627655990.0,,,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627669568.0,32400.0,2027296.0,Aykhal,200,111.5,66.0,288.38,287.11,288.38,288.38,1017.0,44.0,1017.0,963.0,2.17,165.0,2.13,3.0,RU,1627672517.0,1627740321.0,,,,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,city not found,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627669331.0,10800.0,290340.0,Manama,200,50.5832,26.2154,309.14,316.14,309.14,309.25,996.0,52.0,,,1.54,100.0,,0.0,BH,1627610527.0,1627658753.0,1.0,7397.0,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627669569.0,18000.0,610298.0,Beyneu,200,55.2,45.3167,304.19,302.12,304.19,304.19,1011.0,14.0,1011.0,1011.0,3.29,64.0,3.42,0.0,KZ,1627606868.0,1627660196.0,,,,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,10000.0,1627669569.0,39600.0,2108857.0,Gizo Government Station,200,156.8419,-8.103,300.22,302.95,300.22,300.22,1010.0,79.0,1010.0,1009.0,2.74,94.0,2.96,50.0,SB,1627674373.0,1627716701.0,,,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627669569.0,16200.0,139817.0,Bushehr,200,50.8385,28.9684,306.2,313.2,306.2,306.2,996.0,66.0,,,0.0,0.0,,0.0,IR,1627610173.0,1627658985.0,1.0,7444.0,,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1627669326.0,-18000.0,3668605.0,Santa Marta,200,-74.199,11.2408,305.56,312.56,305.56,305.56,1011.0,73.0,1011.0,1010.0,2.32,334.0,1.73,29.0,CO,1627641862.0,1627687313.0,2.0,2032694.0,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627669486.0,18000.0,1497543.0,Nizhnevartovsk,200,76.5531,60.9344,283.16,282.49,283.16,283.16,1007.0,87.0,,,3.0,160.0,,0.0,RU,1627597367.0,1627659448.0,1.0,8986.0,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627669569.0,28800.0,1811720.0,Enshi,200,109.4833,30.3,295.98,296.56,295.98,295.98,1002.0,86.0,1002.0,952.0,0.4,289.0,0.71,3.0,CN,1627682382.0,1627731424.0,,,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1627669569.0,28800.0,1688781.0,City of San Pedro,200,121.0167,14.35,300.37,304.05,299.99,300.72,1008.0,86.0,,,0.51,0.0,,75.0,PH,1627681153.0,1627727117.0,2.0,2037715.0,,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,10000.0,1627669569.0,14400.0,1106643.0,Quatre Cocos,200,57.7625,-20.2078,294.31,294.2,294.31,295.21,1025.0,66.0,1025.0,1021.0,9.32,126.0,11.35,39.0,MU,1627612790.0,1627653045.0,2.0,2002134.0,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1627669570.0,7200.0,211647.0,Lodja,200,23.4333,-3.4833,303.98,302.47,303.98,303.98,1009.0,27.0,1009.0,957.0,0.68,99.0,0.73,51.0,CD,1627619625.0,1627662687.0,,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627669570.0,10800.0,60019.0,Eyl,200,49.8164,7.9803,298.51,299.03,298.51,298.51,1013.0,74.0,1013.0,1009.0,11.03,206.0,16.62,100.0,SO,1627612367.0,1627657282.0,,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627669570.0,19800.0,1252840.0,Wokha,200,94.2667,26.1,289.32,289.55,289.32,289.32,1005.0,98.0,1005.0,841.0,1.15,140.0,0.96,100.0,IN,1627600052.0,1627648262.0,,,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627669570.0,-14400.0,5110092.0,Brewster,200,-73.6171,41.3973,299.77,299.77,297.64,301.73,1008.0,53.0,,,0.89,209.0,3.13,75.0,US,1627638459.0,1627690437.0,2.0,2035291.0,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1627669570.0,25200.0,1631637.0,Pemangkat,200,108.9667,1.1667,300.19,303.08,300.19,300.19,1010.0,81.0,1010.0,1009.0,4.98,197.0,6.91,78.0,ID,1627685124.0,1627728929.0,,,,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,city not found,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,10000.0,1627669570.0,19800.0,1259385.0,Port Blair,200,92.75,11.6667,300.94,305.16,300.94,300.94,1010.0,83.0,1010.0,1010.0,7.21,235.0,10.3,40.0,IN,1627601753.0,1627647288.0,,,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1627669570.0,25200.0,1499007.0,Mel'nikovo,200,84.085,56.5558,285.51,284.68,285.46,285.51,1014.0,72.0,1014.0,1003.0,2.25,216.0,3.24,63.0,RU,1627683755.0,1627742241.0,2.0,2020005.0,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627669570.0,-25200.0,5789683.0,Centralia,200,-122.9543,46.7162,301.18,301.06,299.17,303.42,1016.0,43.0,,,6.17,30.0,,1.0,US,1627649403.0,1627703174.0,1.0,3647.0,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627669571.0,10800.0,72181.0,Marzuq,200,46.4667,14.4,297.68,297.83,297.68,297.68,1009.0,63.0,1009.0,886.0,3.93,164.0,4.7,95.0,YE,1627612628.0,1627658628.0,,,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627669571.0,-14400.0,5962442.0,Goderich,200,-81.7165,43.7501,290.4,289.93,290.32,291.43,1020.0,67.0,,,7.2,340.0,9.77,7.0,CA,1627640026.0,1627692758.0,1.0,253.0,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627669571.0,32400.0,2128975.0,Nemuro,200,145.575,43.3236,292.78,293.33,292.78,292.78,1007.0,97.0,1007.0,1004.0,1.88,165.0,1.99,93.0,JP,1627671970.0,1627724512.0,,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627669571.0,34200.0,2079582.0,Alyangula,200,136.4192,-13.8483,291.08,291.54,291.08,291.08,1013.0,100.0,,,1.54,100.0,,90.0,AU,1627679744.0,1627721132.0,1.0,9527.0,,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,city not found,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627669571.0,-25200.0,6180550.0,Whitehorse,200,-135.0538,60.7161,290.3,289.17,289.99,292.09,1020.0,42.0,,,4.92,140.0,8.94,1.0,CA,1627648338.0,1627710046.0,2.0,47668.0,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627669571.0,23400.0,1293960.0,Taunggyi,200,97.0333,20.7833,290.42,290.76,290.42,290.42,1009.0,98.0,1009.0,858.0,1.78,195.0,3.63,91.0,MM,1627686335.0,1627733446.0,,,,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,city not found,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627669571.0,7200.0,2685750.0,Östersund,200,14.6357,63.1792,285.4,284.66,285.4,285.71,996.0,76.0,,,9.26,300.0,,90.0,SE,1627611110.0,1627675425.0,1.0,1774.0,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627669542.0,10800.0,187896.0,Mandera,200,41.867,3.9366,302.33,301.68,302.33,302.33,1014.0,37.0,1014.0,989.0,8.18,187.0,11.47,95.0,KE,1627614605.0,1627658859.0,,,,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,10000.0,1627669572.0,36000.0,2170139.0,Cowra,200,148.6833,-33.8333,284.97,283.7,284.97,284.97,1017.0,57.0,1017.0,982.0,1.39,99.0,1.59,25.0,AU,1627678713.0,1627716277.0,2.0,2011235.0,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627669572.0,36000.0,2173125.0,Burnie,200,145.9167,-41.0667,284.61,284.08,284.61,284.61,1005.0,87.0,1005.0,1002.0,7.27,325.0,13.18,99.0,AU,1627680292.0,1627716026.0,,,,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1627669572.0,7200.0,3038086.0,Allonnes,200,0.1581,47.9674,295.08,294.71,292.82,295.17,1012.0,53.0,,,4.12,250.0,,40.0,FR,1627619586.0,1627673898.0,1.0,6570.0,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627669572.0,43200.0,2122262.0,Palana,200,159.9667,59.1167,277.9,274.9,277.9,277.9,1012.0,85.0,1012.0,976.0,3.67,46.0,4.66,10.0,RU,1627664620.0,1627724954.0,,,,,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1627669572.0,-21600.0,6050066.0,La Ronge,200,-105.2842,55.1001,298.29,297.85,298.27,298.29,1020.0,38.0,,,3.09,330.0,,20.0,CA,1627643196.0,1627700899.0,1.0,696.0,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1627669572.0,7200.0,915471.0,Kalabo,200,22.6814,-14.97,291.25,289.87,291.25,291.25,1020.0,29.0,1020.0,906.0,3.02,119.0,5.91,54.0,ZM,1627620749.0,1627661925.0,,,,,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,10000.0,1627669572.0,7200.0,1045114.0,Inhambane,200,35.3833,-23.865,291.14,291.29,291.14,291.14,1031.0,88.0,,,2.57,200.0,,20.0,MZ,1627618497.0,1627658079.0,1.0,2200.0,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627669572.0,28800.0,1794971.0,Shitanjing,200,106.3439,39.2342,299.02,298.26,299.02,299.02,999.0,23.0,999.0,851.0,1.48,90.0,1.66,2.0,CN,1627682016.0,1627733296.0,,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627669572.0,10800.0,556268.0,Ostrovnoy,200,39.5131,68.0531,282.03,279.33,282.03,282.03,1003.0,83.0,1003.0,1000.0,5.03,118.0,7.64,100.0,RU,1627601170.0,1627673425.0,,,,,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,10000.0,1627669572.0,28800.0,1648636.0,Bitung,200,125.1824,1.4451,298.62,299.47,298.62,298.62,1011.0,86.0,1011.0,1009.0,3.26,213.0,3.95,14.0,ID,1627681210.0,1627725060.0,1.0,9356.0,,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,city not found,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627669573.0,-10800.0,3440777.0,Rocha,200,-54.3333,-34.4833,286.74,285.46,286.74,286.74,1027.0,50.0,1027.0,1023.0,3.95,329.0,4.74,0.0,UY,1627641133.0,1627678507.0,,,,,
"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09d'}, {'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",stations,10000.0,1627669573.0,7200.0,602913.0,Skellefteå,200,20.9528,64.7507,289.26,288.75,288.35,289.26,993.0,70.0,,,0.89,338.0,3.58,90.0,SE,1627608609.0,1627674894.0,2.0,2009719.0,,1.15,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1627669573.0,0.0,2381972.0,Adrar,200,-10.0711,20.5022,314.26,312.22,314.26,314.26,1007.0,14.0,1007.0,965.0,3.01,109.0,3.93,40.0,MR,1627625651.0,1627672744.0,,,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627669573.0,36000.0,2152659.0,Port Macquarie,200,152.9167,-31.4333,277.52,276.33,276.13,278.36,1018.0,100.0,,,1.54,340.0,,2.0,AU,1627677430.0,1627715528.0,1.0,9573.0,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627669573.0,7200.0,364027.0,Wagar,200,36.2032,16.1525,302.69,305.31,302.69,302.69,1008.0,61.0,1008.0,962.0,7.82,180.0,12.33,100.0,SD,1627614938.0,1627661245.0,,,,,
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,10000.0,1627669283.0,21600.0,1526038.0,Atbasar,200,68.3333,51.8,293.03,291.91,293.03,293.03,1013.0,32.0,1013.0,981.0,4.28,199.0,9.17,96.0,KZ,1627688852.0,1627744705.0,,,,0.4,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627669573.0,-18000.0,3695465.0,Huallanca,200,-76.9417,-9.8993,288.97,287.63,288.97,288.97,1015.0,39.0,1015.0,675.0,3.15,57.0,2.72,75.0,PE,1627644231.0,1627686260.0,,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627669573.0,28800.0,1735799.0,Sri Aman,200,111.4621,1.2376,296.18,296.99,296.18,296.18,1010.0,94.0,,,0.0,0.0,,97.0,MY,1627684520.0,1627728336.0,1.0,9370.0,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627669573.0,7200.0,3155152.0,Gravdal,200,13.5031,68.1214,284.09,283.51,284.09,286.97,996.0,87.0,,,10.29,20.0,,75.0,NO,1627607352.0,1627679727.0,1.0,1642.0,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627669573.0,-18000.0,5055787.0,Kirksville,200,-92.5833,40.1948,301.12,304.3,300.25,301.12,1020.0,74.0,,,2.57,0.0,,75.0,US,1627643195.0,1627694804.0,1.0,4545.0,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627669574.0,28800.0,1791779.0,Wanning,200,110.3967,18.8003,300.95,305.64,300.95,300.95,1001.0,86.0,1001.0,1000.0,4.52,225.0,6.75,100.0,CN,1627683310.0,1627730057.0,,,,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,10000.0,1627669574.0,28800.0,1496073.0,Orlik,200,99.825,52.5178,283.11,283.11,283.11,283.11,1014.0,87.0,1014.0,862.0,0.34,305.0,0.58,37.0,RU,1627681110.0,1627737331.0,,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627669574.0,39600.0,2126199.0,Cherskiy,200,161.3,68.75,273.97,271.65,273.97,273.97,1017.0,81.0,1017.0,1017.0,2.0,305.0,2.91,99.0,RU,1627657661.0,1627731273.0,,,,,
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,10000.0,1627669574.0,28800.0,1804979.0,Juegang,200,121.1855,32.3174,298.31,299.31,298.31,298.31,999.0,93.0,999.0,998.0,2.55,175.0,3.72,92.0,CN,1627679342.0,1627728847.0,,,,0.15,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,10000.0,1627669528.0,19800.0,1246294.0,Galle,200,80.217,6.0367,299.66,299.66,299.66,299.66,1013.0,85.0,1013.0,1011.0,4.69,261.0,7.35,17.0,LK,1627605230.0,1627649827.0,,,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627669574.0,36000.0,2164206.0,Gunnedah,200,150.25,-30.9833,278.0,278.0,273.94,278.0,1020.0,72.0,,,0.45,203.0,0.89,0.0,AU,1627678022.0,1627716216.0,2.0,2013165.0,,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1627669574.0,7200.0,3038789.0,Abbeville,200,1.8333,50.1,290.87,290.68,289.64,291.82,1008.0,76.0,1008.0,1007.0,10.08,250.0,16.4,45.0,FR,1627618733.0,1627673947.0,2.0,2011713.0,,,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,10000.0,1627669574.0,7200.0,877178.0,Katima Mulilo,200,24.2667,-17.5,290.32,288.93,290.32,290.32,1023.0,32.0,1023.0,916.0,2.73,118.0,7.9,19.0,NA,1627620586.0,1627661326.0,,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627669574.0,28800.0,1734715.0,Marang,200,103.2059,5.2056,297.1,297.69,297.1,297.1,1011.0,82.0,1011.0,1009.0,1.08,258.0,1.04,100.0,MY,1627686184.0,1627730634.0,1.0,9440.0,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627669574.0,-10800.0,3462557.0,Garibaldi,200,-51.5336,-29.2561,283.64,282.13,281.43,287.46,1027.0,53.0,1027.0,956.0,1.6,146.0,1.5,2.0,BR,1627639885.0,1627678411.0,2.0,2036789.0,,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627669575.0,-25200.0,5787776.0,Bonney Lake,200,-122.1865,47.1771,299.97,300.29,295.9,302.78,1015.0,48.0,,,1.79,65.0,4.47,1.0,US,1627649130.0,1627703078.0,2.0,2033566.0,,,
