weather,base,visibility,dt,timezone,id,name,cod,coord.lon,coord.lat,main.temp,main.feels_like,main.temp_min,main.temp_max,main.pressure,main.humidity,wind.speed,wind.deg,clouds.all,sys.type,sys.id,sys.country,sys.sunrise,sys.sunset,main.sea_level,main.grnd_level,wind.gust,message,rain.1h
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1627750155.0,25200.0,1831112.0,Kampot,200,104.1833,10.6167,84.25,96.85,84.25,84.25,1009.0,88.0,8.46,279.0,51.0,1.0,9312.0,KH,1627685508.0,1627730841.0,1009.0,1009.0,15.75,,
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,10000.0,1627750156.0,36000.0,2171099.0,Codrington,200,141.9667,-38.2667,44.4,39.51,44.4,44.4,1006.0,89.0,8.99,300.0,100.0,,,AU,1627767207.0,1627803802.0,1006.0,1004.0,17.52,,0.81
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627750158.0,-14400.0,3665199.0,Ariquemes,200,-63.0408,-9.9133,91.29,87.71,91.29,91.29,1016.0,21.0,3.49,142.0,1.0,,,BR,1627727283.0,1627769331.0,1016.0,1000.0,4.41,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,7000.0,1627750159.0,14400.0,286621.0,Salalah,200,54.0924,17.0151,78.89,78.89,78.89,78.89,1006.0,89.0,8.05,170.0,90.0,1.0,7562.0,OM,1627696985.0,1627743407.0,,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627750160.0,28800.0,1722307.0,Busdi,200,125.2514,8.2761,68.9,70.09,68.9,68.9,1012.0,98.0,2.64,287.0,87.0,,,PH,1627767052.0,1627811980.0,1012.0,937.0,2.35,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627750161.0,19800.0,1269939.0,Hoshangābād,200,77.7167,22.75,77.25,78.73,77.25,77.25,1003.0,86.0,13.53,267.0,100.0,,,IN,1627690787.0,1627738266.0,1003.0,969.0,31.52,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627750163.0,18000.0,1490624.0,Surgut,200,73.4167,61.25,60.98,60.4,60.98,60.98,1009.0,77.0,2.24,0.0,0.0,1.0,8987.0,RU,1627684527.0,1627746590.0,,,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627750164.0,-14400.0,5110365.0,Broome,200,-75.833,42.2506,66.29,65.35,63.05,70.05,1001.0,58.0,1.99,208.0,75.0,2.0,2036074.0,US,1627725319.0,1627777436.0,,,5.99,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,city not found,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627750166.0,7200.0,933002.0,Tobane,200,27.9,-21.95,64.92,63.7,64.92,64.92,1030.0,55.0,10.36,90.0,0.0,1.0,2015.0,BW,1627706485.0,1627746479.0,,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627750167.0,7200.0,778707.0,Mehamn,200,27.8492,71.0357,51.39,49.95,51.39,51.39,997.0,79.0,4.09,150.0,100.0,,,NO,0.0,0.0,997.0,996.0,5.77,,
"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",stations,8000.0,1627750169.0,7200.0,2622665.0,Ejby,200,12.0817,55.4858,60.84,61.03,58.71,67.89,999.0,94.0,6.91,210.0,90.0,1.0,1588.0,DK,1627701388.0,1627759169.0,,,,,1.81
,,,,,,,404,,,,,,,,,,,,,,,,,,,,city not found,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,10000.0,1627750171.0,19800.0,1268008.0,Kanniyākumāri,200,77.5667,8.0833,80.67,85.19,80.67,80.67,1012.0,77.0,23.62,286.0,33.0,,,IN,1627692105.0,1627737020.0,1012.0,1012.0,34.43,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627750172.0,-18000.0,4004293.0,Ixtapa,200,-105.2,20.7,81.23,89.15,81.23,81.23,1012.0,90.0,1.01,212.0,100.0,2.0,2003590.0,MX,1627734892.0,1627781958.0,,,3.0,,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1627750173.0,-18000.0,3662155.0,Sena Madureira,200,-68.6569,-9.0656,88.32,85.08,88.32,88.32,1017.0,23.0,3.2,142.0,20.0,,,BR,1627728563.0,1627770747.0,1017.0,1002.0,3.91,,
"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]",stations,7000.0,1627750175.0,0.0,3416888.0,Grindavik,200,-22.4338,63.8424,54.82,54.43,54.07,57.15,1014.0,94.0,14.97,180.0,90.0,1.0,90.0,IS,1627706222.0,1627770902.0,,,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627750176.0,-10800.0,3430443.0,Necochea,200,-58.7368,-38.5473,54.03,52.38,54.03,54.03,1028.0,69.0,12.95,156.0,77.0,2.0,2010353.0,AR,1627729037.0,1627765512.0,1028.0,1025.0,14.2,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627750177.0,19800.0,1242110.0,Kalmunai,200,81.8167,7.4167,84.15,91.13,84.15,84.15,1011.0,71.0,6.44,358.0,91.0,,,LK,1627691139.0,1627735946.0,1011.0,1010.0,11.1,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627750178.0,7200.0,2214827.0,Mizdah,200,12.9801,31.4451,102.6,96.76,102.6,102.6,1011.0,8.0,8.93,101.0,0.0,,,LY,1627705424.0,1627754702.0,1011.0,960.0,13.02,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1627750179.0,25200.0,1633442.0,Paciran,200,112.3761,-6.8767,77.76,79.0,77.76,77.76,1011.0,80.0,4.74,157.0,65.0,,,ID,1627684945.0,1627727472.0,1011.0,1011.0,6.2,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627750181.0,25200.0,1490054.0,Tashara,200,83.5094,55.5195,65.5,64.15,65.5,69.24,1012.0,51.0,4.0,155.0,100.0,5.0,50006820.0,RU,1627684213.0,1627742059.0,1012.0,998.0,6.35,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627750182.0,3600.0,2527087.0,Tiznit Province,200,-9.5,29.5833,90.64,88.03,90.64,90.64,1012.0,27.0,7.65,311.0,9.0,,,MA,1627711029.0,1627759887.0,1012.0,950.0,9.15,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,city not found,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627750184.0,36000.0,2171722.0,Charters Towers,200,146.2667,-20.1,62.19,62.38,62.19,62.19,1017.0,91.0,6.89,37.0,10.0,,,AU,1627764293.0,1627804652.0,1017.0,980.0,9.84,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1627750186.0,-18000.0,4004616.0,Huejuquilla el Alto,200,-103.8667,22.6,74.73,74.3,74.73,74.73,1018.0,51.0,2.53,111.0,46.0,,,MX,1627734394.0,1627781816.0,1018.0,831.0,5.28,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627750187.0,25200.0,1490796.0,Strezhevoy,200,77.5889,60.7333,51.78,51.08,51.78,51.78,1009.0,94.0,5.77,346.0,98.0,1.0,8986.0,RU,1627683757.0,1627745358.0,1009.0,1004.0,12.84,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627750188.0,28800.0,1814093.0,Dali,200,100.1833,25.7,64.42,64.92,64.42,64.42,1008.0,93.0,1.03,197.0,100.0,,,CN,1627771533.0,1627819532.0,1008.0,803.0,2.28,,
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,10000.0,1627750189.0,28800.0,2035707.0,Mujiayingzi,200,118.7833,42.1167,67.95,67.82,67.95,67.95,997.0,72.0,6.31,263.0,73.0,,,CN,1627765060.0,1627817077.0,997.0,922.0,8.03,,0.32
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,7427.0,1627750190.0,32400.0,2015306.0,Tiksi,200,128.8694,71.6872,39.58,35.74,39.58,39.58,1021.0,92.0,5.3,94.0,63.0,,,RU,0.0,0.0,1021.0,1017.0,5.66,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627750192.0,-18000.0,3691582.0,Talara,200,-81.2719,-4.5772,75.96,76.06,75.96,75.96,1013.0,60.0,17.27,150.0,0.0,1.0,8685.0,PE,1627731233.0,1627774132.0,,,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627750193.0,3600.0,2444995.0,Filingué,200,3.3168,14.3521,90.88,93.99,90.88,90.88,1010.0,45.0,7.94,207.0,79.0,,,NE,1627709405.0,1627755359.0,1010.0,985.0,7.02,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,10000.0,1627750194.0,7200.0,3361934.0,Saldanha,200,17.9442,-33.0117,66.25,65.59,66.25,66.25,1024.0,64.0,1.14,211.0,27.0,1.0,1943.0,ZA,1627709981.0,1627747762.0,1024.0,1020.0,1.57,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627750195.0,3600.0,2476660.0,Tigzirt,200,4.1198,36.8886,83.1,83.84,83.1,83.1,1010.0,49.0,9.53,169.0,100.0,,,DZ,1627706886.0,1627757493.0,1010.0,1000.0,12.48,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627750196.0,0.0,2454955.0,Kolokani,200,-8.0339,13.5728,88.38,92.07,88.38,88.38,1010.0,51.0,3.09,283.0,69.0,,,ML,1627712196.0,1627758016.0,1010.0,965.0,3.36,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627750198.0,10800.0,642455.0,Pedersore,200,22.6833,63.65,65.39,65.39,61.9,66.33,997.0,80.0,6.2,270.0,63.0,1.0,1343.0,FI,1627695484.0,1627759984.0,997.0,996.0,7.29,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627750051.0,-10800.0,3451138.0,Rio Grande,200,-52.0986,-32.035,58.95,57.97,58.95,60.91,1029.0,73.0,10.58,54.0,4.0,2.0,2020865.0,BR,1627726675.0,1627764688.0,1029.0,1028.0,15.26,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1627750200.0,25200.0,1510689.0,Baykit,200,96.37,61.67,55.76,54.9,55.76,55.76,1016.0,82.0,1.43,42.0,52.0,,,RU,1627678811.0,1627741288.0,1016.0,998.0,1.39,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627750201.0,-21600.0,6089245.0,Norman Wells,200,-126.8329,65.282,68.04,67.73,68.04,68.04,1015.0,68.0,4.61,230.0,75.0,1.0,951.0,CA,1627730404.0,1627796830.0,,,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627750202.0,3600.0,2323675.0,Sapele,200,5.6767,5.8941,83.48,86.92,83.48,83.48,1013.0,61.0,8.63,243.0,52.0,,,NG,1627709537.0,1627754094.0,1013.0,1012.0,11.95,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627750204.0,32400.0,1855540.0,Naze,200,129.4833,28.3667,78.21,79.86,78.21,78.21,1002.0,88.0,5.97,181.0,100.0,,,JP,1627764225.0,1627812776.0,1002.0,976.0,8.57,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627750205.0,0.0,2629833.0,Husavik,200,-17.3389,66.0449,62.51,61.09,62.51,62.51,1013.0,56.0,6.33,35.0,6.0,1.0,83.0,IS,1627703486.0,1627771192.0,1013.0,1012.0,5.66,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627750206.0,10800.0,1083724.0,Ambanja,200,48.45,-13.6833,71.01,71.62,71.01,71.01,1020.0,81.0,1.14,139.0,9.0,,,MG,1627700839.0,1627742262.0,1020.0,1018.0,2.08,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627750207.0,28800.0,1636022.0,Martapura,200,114.85,-3.4167,78.89,78.89,78.89,78.89,1011.0,89.0,3.44,330.0,90.0,1.0,9360.0,ID,1627770470.0,1627813555.0,,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627750208.0,10800.0,57000.0,Hobyo,200,48.5268,5.3505,76.98,77.95,76.98,76.98,1013.0,76.0,26.26,202.0,98.0,,,SO,1627699296.0,1627743767.0,1013.0,1013.0,38.3,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1627750210.0,43200.0,7601762.0,Bairiki Village,200,172.9752,1.3292,78.8,78.8,78.8,78.8,1009.0,89.0,0.0,0.0,75.0,1.0,7300.0,KI,1627756149.0,1627799977.0,,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627750211.0,25200.0,1608251.0,Nong Han,200,103.1053,17.3608,82.15,91.08,82.15,84.24,1004.0,87.0,5.48,221.0,100.0,2.0,2034401.0,TH,1627685189.0,1627731678.0,1004.0,985.0,11.07,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1627750212.0,-14400.0,3374083.0,Bathsheba,200,-59.5167,13.2167,88.41,101.01,88.41,88.41,1016.0,74.0,18.41,100.0,40.0,1.0,8772.0,BB,1627724584.0,1627770339.0,,,,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,10000.0,1627750213.0,36000.0,6255012.0,Flinders,200,150.8552,-34.5833,54.79,53.44,51.26,63.68,1006.0,74.0,6.42,314.0,29.0,2.0,2010723.0,AU,1627764630.0,1627802112.0,1006.0,1004.0,7.58,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627750215.0,32400.0,2017155.0,Saskylakh,200,114.0833,71.9167,66.63,64.78,66.63,66.63,1014.0,38.0,8.93,188.0,0.0,,,RU,0.0,0.0,1014.0,1013.0,10.18,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1627750216.0,18000.0,1337613.0,Kulhudhuffushi,200,73.07,6.6221,81.79,87.8,81.79,81.79,1014.0,78.0,11.65,291.0,66.0,,,MV,1627693303.0,1627737980.0,1014.0,1013.0,12.86,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627750217.0,36000.0,2013921.0,Ust-Kuyga,200,135.6,70.0167,44.87,40.96,44.87,44.87,1020.0,85.0,7.09,16.0,78.0,,,RU,1627748568.0,1627825497.0,1020.0,1012.0,9.24,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627750218.0,0.0,2293428.0,Adiaké,200,-3.304,5.2863,80.19,83.79,80.19,80.19,1014.0,74.0,9.66,203.0,80.0,1.0,1162.0,CI,1627711741.0,1627756200.0,1014.0,1009.0,11.92,,
,,,,,,,404,,,,,,,,,,,,,,,,,,,,city not found,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,6895.0,1627750221.0,28800.0,1784953.0,Zhaoyuan,200,120.3964,37.3592,73.08,74.59,73.08,73.08,999.0,96.0,7.47,305.0,2.0,,,CN,1627765351.0,1627816011.0,999.0,991.0,17.27,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1627750222.0,-14400.0,3513563.0,Kralendijk,200,-68.2667,12.15,87.78,97.54,87.78,87.78,1015.0,66.0,19.57,100.0,40.0,1.0,8794.0,BQ,1627726774.0,1627772349.0,,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627750223.0,36000.0,2147756.0,Swan Hill,200,143.5544,-35.3378,49.37,46.8,49.37,49.37,1007.0,94.0,6.24,197.0,97.0,,,AU,1627766469.0,1627803778.0,1007.0,998.0,17.72,,
"[{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50d'}]",stations,805.0,1627750224.0,-25200.0,5742974.0,North Bend,200,-124.2243,43.4065,56.62,56.68,54.86,61.92,1019.0,100.0,6.91,310.0,90.0,1.0,5239.0,US,1627736757.0,1627789225.0,,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627750226.0,-14400.0,3882559.0,Longaví,200,-71.6833,-35.9667,57.11,55.38,57.11,57.11,1023.0,61.0,8.08,212.0,100.0,,,CL,1627731821.0,1627768942.0,1023.0,1005.0,10.07,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627750227.0,18000.0,608271.0,Shubarkuduk,200,56.4872,49.1447,84.74,81.7,84.74,84.74,1011.0,16.0,5.75,239.0,3.0,,,KZ,1627692292.0,1627746951.0,1011.0,990.0,6.29,,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,10000.0,1627750228.0,32400.0,1864009.0,Fukuchiyama,200,135.1167,35.3,76.35,78.21,75.45,78.49,1003.0,96.0,1.01,149.0,17.0,2.0,197899.0,JP,1627762080.0,1627812217.0,1003.0,1001.0,1.28,,
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,10000.0,1627750229.0,-14400.0,6164831.0,Thessalon,200,-83.5666,46.2501,59.29,58.77,57.96,61.29,1011.0,82.0,8.5,275.0,95.0,1.0,3858.0,CA,1627726501.0,1627779966.0,1011.0,991.0,14.25,,1.0
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627750230.0,3600.0,2446796.0,Bilma,200,12.9164,18.6853,104.56,98.82,104.56,104.56,1007.0,9.0,4.7,255.0,88.0,,,NE,1627706721.0,1627753436.0,1007.0,968.0,6.24,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627750232.0,39600.0,2136825.0,Isangel,200,169.2667,-19.55,68.47,67.75,68.47,68.47,1013.0,58.0,14.83,192.0,4.0,,,VU,1627758727.0,1627799178.0,1013.0,1013.0,18.95,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627750233.0,7200.0,3184575.0,Orikum,200,19.4714,40.3253,88.66,89.71,88.66,88.66,1009.0,43.0,7.99,23.0,0.0,,,AL,1627702722.0,1627754288.0,1009.0,1009.0,8.93,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1627749951.0,3600.0,2394819.0,Cotonou,200,2.4183,6.3654,84.18,92.25,84.18,84.18,1013.0,74.0,13.8,230.0,40.0,1.0,1119.0,BJ,1627710281.0,1627754914.0,,,,,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1627750235.0,10800.0,710940.0,Chapayeve,200,35.8749,49.3662,85.71,86.2,85.71,85.82,1010.0,45.0,3.89,298.0,12.0,2.0,2029477.0,UA,1627697197.0,1627751939.0,1010.0,991.0,4.52,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1627750236.0,43200.0,2194098.0,Ahipara,200,173.1667,-35.1667,52.81,51.98,52.81,52.81,1009.0,89.0,6.67,135.0,69.0,,,NZ,1627759346.0,1627796687.0,1009.0,1008.0,12.55,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627750238.0,7200.0,964406.0,Port Shepstone,200,30.455,-30.7414,64.51,64.0,64.51,64.51,1026.0,71.0,10.0,8.0,0.0,,,ZA,1627706733.0,1627745005.0,1026.0,1021.0,13.35,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1627750101.0,0.0,2381972.0,Adrar,200,-10.0711,20.5022,104.4,101.84,104.4,104.4,1007.0,17.0,5.79,237.0,67.0,,,MR,1627712073.0,1627759117.0,1007.0,965.0,5.44,,
"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",stations,10000.0,1627750178.0,7200.0,3175096.0,Laas,200,10.7002,46.6166,68.31,68.41,63.34,76.62,1011.0,76.0,4.99,157.0,57.0,1.0,6813.0,IT,1627703790.0,1627757430.0,1011.0,915.0,6.46,,1.33
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1627750241.0,19800.0,1257277.0,Sarāhan,200,77.8,31.5167,65.73,66.33,65.73,65.73,1009.0,92.0,0.98,189.0,77.0,,,IN,1627689852.0,1627739161.0,1009.0,791.0,1.68,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627750242.0,36000.0,2150163.0,Sawtell,200,153.1,-30.3833,59.36,58.66,44.92,60.82,1011.0,78.0,8.05,360.0,0.0,1.0,9521.0,AU,1627763633.0,1627802033.0,,,,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,600.0,1627750244.0,-10800.0,3470674.0,Barra dos Coqueiros,200,-37.0386,-10.9089,73.42,74.59,73.42,73.42,1021.0,88.0,18.41,150.0,75.0,1.0,8322.0,BR,1627721125.0,1627763010.0,,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627750245.0,28800.0,1528998.0,Yumen,200,97.2,40.2833,80.42,78.75,80.42,80.42,1000.0,18.0,26.57,79.0,85.0,,,CN,1627770517.0,1627821979.0,1000.0,849.0,38.36,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627750246.0,36000.0,2146219.0,Hervey Bay,200,152.8535,-25.2986,63.01,63.16,55.51,63.01,1015.0,88.0,3.0,340.0,0.0,2.0,2032484.0,AU,1627763187.0,1627802597.0,,,5.01,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627750247.0,0.0,2458334.0,Douentza,200,-2.9517,14.9951,91.65,94.89,91.65,91.65,1009.0,44.0,3.36,147.0,100.0,,,ML,1627710855.0,1627756918.0,1009.0,976.0,5.77,,
"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1627750248.0,28800.0,2015701.0,Taksimo,200,114.8794,56.3444,57.6,56.53,57.6,57.6,1012.0,74.0,4.16,100.0,82.0,,,RU,1627762936.0,1627821074.0,1012.0,951.0,5.28,,
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,10000.0,1627750250.0,28800.0,1797945.0,Qingyuan,200,113.0333,23.7,84.18,96.78,82.9,84.18,999.0,87.0,0.67,299.0,100.0,1.0,9620.0,CN,1627768643.0,1627816253.0,999.0,998.0,1.79,,0.37
"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,10000.0,1627750251.0,-18000.0,3653967.0,Muisne,200,-80.0333,0.6,82.51,91.83,82.51,82.51,1012.0,86.0,10.96,224.0,100.0,1.0,8550.0,EC,1627730528.0,1627774242.0,1012.0,1012.0,13.4,,0.14
,,,,,,,404,,,,,,,,,,,,,,,,,,,,city not found,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627750253.0,32400.0,2017646.0,Priargunsk,200,119.1012,50.3691,54.75,54.21,54.75,54.75,1005.0,91.0,13.15,9.0,100.0,,,RU,1627763472.0,1627818512.0,1005.0,945.0,26.78,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1627750254.0,10800.0,258175.0,Lixouri,200,20.4314,38.2019,84.09,85.91,84.09,84.09,1009.0,53.0,7.09,337.0,0.0,,,GR,1627702792.0,1627753757.0,1009.0,1008.0,9.95,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1627750256.0,-14400.0,3576994.0,Cockburn Town,200,-71.1419,21.4612,87.76,95.56,87.76,87.76,1020.0,62.0,13.8,90.0,40.0,1.0,7041.0,TC,1627726645.0,1627773858.0,,,,,
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1627750257.0,10800.0,637292.0,Savonlinna,200,28.88,61.8699,68.0,67.69,66.25,68.05,997.0,68.0,3.44,230.0,16.0,1.0,1357.0,FI,1627694942.0,1627757552.0,,,,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1627750258.0,36000.0,2083537.0,Wewak,200,143.6268,-3.5534,77.36,78.93,77.36,77.36,1010.0,88.0,4.72,163.0,99.0,,,PG,1627763575.0,1627806637.0,1010.0,1009.0,6.17,,
"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1627750259.0,0.0,2377450.0,Nouakchott,200,-15.9785,18.0858,78.73,78.73,78.73,78.73,1011.0,75.0,14.7,271.0,42.0,1.0,2482.0,MR,1627713711.0,1627760315.0,1011.0,1010.0,14.79,,
"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1627750260.0,-18000.0,3695844.0,Lagunas,200,-75.6753,-5.2269,79.81,79.81,79.81,79.81,1018.0,48.0,2.8,181.0,95.0,,,PE,1627729942.0,1627772737.0,1018.0,1004.0,4.99,,
"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1627750262.0,10800.0,1071296.0,Antalaha,200,50.2788,-14.9003,67.73,68.11,67.73,67.73,1024.0,83.0,9.26,189.0,1.0,,,MG,1627700502.0,1627741721.0,1024.0,1023.0,17.05,,
"[{'id': 711, 'main': 'Smoke', 'description': 'smoke', 'icon': '50d'}]",stations,10000.0,1627750263.0,-21600.0,6050066.0,La Ronge,200,-105.2842,55.1001,71.85,70.75,71.85,73.62,1027.0,43.0,5.75,30.0,20.0,1.0,696.0,CA,1627729703.0,1627787188.0,,,,,
